viewer_id,login_date,device_type,session_score,login_channel
806,2024-08-30,Tablet,27.8,Facebook
807,2024-04-18,Smart TV,34.0,Email
807,2025-03-08,Tablet,61.1,Google
807,2024-01-22,Mobile,54.0,Apple
807,2024-09-15,Tablet,91.2,Mobile OTP
807,2023-10-25,Smart TV,54.4,Facebook
807,2023-10-21,Web,62.7,Apple
807,2024-02-21,Smart TV,96.4,Google
807,2024-03-28,Gaming Console,44.0,Apple
807,2023-08-26,Mobile,43.1,Google
807,2023-08-26,Gaming Console,84.0,Email
807,2025-01-29,Tablet,42.2,Mobile OTP
807,2023-07-03,Mobile,86.5,Apple
807,2024-07-26,Mobile,27.6,Apple
807,2024-06-21,Gaming Console,28.9,Mobile OTP
808,2023-09-02,Mobile,77.5,Apple
808,2025-06-05,Mobile,38.0,Facebook
808,2025-02-06,Tablet,33.3,Email
808,2024-10-12,Web,86.8,Google
808,2025-06-21,Mobile,48.7,Facebook
808,2023-06-28,Mobile,56.4,Email
808,2023-11-03,Mobile,22.2,Apple
808,2023-10-02,Tablet,50.9,Mobile OTP
808,2025-06-15,Tablet,81.6,Facebook
808,2024-03-21,Gaming Console,85.7,Apple
808,2024-11-09,Web,75.9,Apple
808,2025-02-20,Tablet,75.4,Mobile OTP
808,2024-03-14,Mobile,60.5,Facebook
808,2024-08-18,Mobile,63.1,Apple
808,2023-07-26,Gaming Console,79.4,Email
809,2025-04-09,Mobile,38.5,Google
809,2024-02-23,Mobile,96.0,Apple
809,2023-07-25,Mobile,22.2,Google
809,2024-08-26,Gaming Console,31.2,Google
809,2025-06-18,Web,65.6,Google
809,2024-09-18,Smart TV,79.0,Mobile OTP
809,2025-02-16,Gaming Console,63.0,Apple
809,2023-11-14,Mobile,48.4,Apple
809,2023-10-29,Gaming Console,98.2,Email
809,2024-04-07,Web,76.3,Apple
809,2025-06-22,Mobile,86.5,Email
809,2023-09-13,Tablet,23.2,Google
809,2024-09-02,Gaming Console,38.9,Facebook
809,2024-09-18,Gaming Console,49.9,Apple
809,2024-07-15,Gaming Console,34.6,Google
809,2025-02-24,Tablet,25.8,Email
809,2024-01-20,Web,38.0,Google
809,2023-08-13,Web,62.7,Email
809,2024-09-12,Web,75.7,Apple
809,2024-01-03,Tablet,81.9,Google
810,2024-10-09,Tablet,32.4,Email
810,2024-11-19,Tablet,72.0,Facebook
810,2023-09-05,Gaming Console,26.7,Facebook
810,2024-09-12,Smart TV,34.5,Apple
810,2024-11-11,Gaming Console,58.1,Apple
810,2023-07-20,Smart TV,72.3,Google
810,2025-03-10,Smart TV,31.7,Mobile OTP
810,2024-10-25,Web,34.8,Apple
810,2024-11-15,Mobile,36.4,Apple
810,2025-02-08,Mobile,39.1,Mobile OTP
810,2024-03-15,Mobile,38.1,Apple
810,2024-07-02,Tablet,51.6,Mobile OTP
810,2024-01-27,Tablet,72.3,Mobile OTP
810,2024-11-23,Mobile,55.0,Apple
810,2024-04-15,Smart TV,82.1,Mobile OTP
810,2025-02-05,Gaming Console,77.5,Google
811,2023-12-15,Tablet,94.8,Mobile OTP
811,2025-06-15,Web,77.1,Mobile OTP
811,2024-02-08,Smart TV,22.9,Mobile OTP
811,2024-02-20,Smart TV,50.2,Apple
811,2023-12-19,Gaming Console,84.8,Email
811,2023-10-13,Smart TV,96.7,Apple
811,2023-10-18,Tablet,49.6,Google
811,2023-08-24,Web,87.3,Facebook
811,2024-08-29,Web,89.1,Apple
811,2023-09-21,Gaming Console,29.9,Facebook
811,2023-09-13,Web,87.7,Apple
811,2024-05-20,Web,45.9,Google
811,2023-10-14,Smart TV,67.5,Mobile OTP
811,2023-08-19,Web,63.1,Google
811,2025-01-10,Mobile,73.0,Mobile OTP
812,2024-11-10,Web,55.3,Google
812,2024-08-23,Tablet,91.1,Mobile OTP
812,2024-12-03,Web,84.8,Facebook
812,2024-05-10,Mobile,82.8,Mobile OTP
812,2023-09-24,Tablet,56.7,Mobile OTP
812,2024-10-09,Mobile,23.0,Email
812,2025-05-16,Gaming Console,59.4,Google
812,2024-08-03,Tablet,91.9,Apple
812,2024-08-29,Smart TV,35.2,Google
812,2025-05-12,Mobile,98.6,Mobile OTP
812,2023-11-27,Mobile,84.6,Facebook
812,2024-06-06,Web,76.8,Mobile OTP
812,2023-07-21,Web,74.2,Mobile OTP
812,2023-10-19,Smart TV,67.0,Email
812,2023-11-13,Gaming Console,77.7,Mobile OTP
812,2023-08-14,Web,53.8,Email
812,2023-07-19,Gaming Console,87.6,Mobile OTP
812,2025-03-11,Gaming Console,75.7,Apple
813,2023-12-28,Smart TV,56.5,Facebook
813,2023-11-10,Mobile,41.7,Facebook
813,2024-06-24,Gaming Console,48.2,Mobile OTP
813,2024-10-20,Gaming Console,27.5,Facebook
813,2024-04-12,Web,54.3,Facebook
813,2024-11-26,Smart TV,98.7,Email
813,2024-02-18,Gaming Console,46.3,Facebook
813,2023-10-02,Tablet,90.1,Google
813,2024-02-20,Gaming Console,87.5,Facebook
813,2025-06-02,Web,96.2,Email
813,2024-04-30,Smart TV,83.2,Email
813,2024-02-12,Gaming Console,72.8,Apple
813,2025-04-26,Mobile,88.5,Mobile OTP
814,2024-08-14,Tablet,33.8,Email
814,2024-11-19,Mobile,40.6,Apple
814,2023-07-02,Mobile,80.5,Apple
814,2025-01-19,Gaming Console,82.0,Email
814,2025-05-24,Tablet,52.4,Google
814,2024-04-25,Mobile,96.1,Google
814,2024-06-16,Mobile,95.1,Facebook
814,2025-06-18,Gaming Console,21.0,Facebook
814,2023-10-13,Smart TV,33.8,Google
814,2025-04-03,Web,85.6,Facebook
814,2023-12-19,Web,46.8,Facebook
814,2024-09-10,Web,27.6,Apple
814,2025-05-26,Web,82.8,Google
814,2025-04-20,Smart TV,56.4,Google
814,2024-12-04,Mobile,59.4,Mobile OTP
814,2024-04-27,Tablet,34.9,Apple
814,2025-01-10,Mobile,72.9,Apple
815,2024-09-30,Gaming Console,43.9,Facebook
815,2024-11-28,Web,31.9,Mobile OTP
815,2025-01-31,Web,86.4,Apple
815,2024-03-25,Mobile,86.9,Email
815,2023-06-29,Tablet,85.2,Mobile OTP
815,2024-06-13,Gaming Console,71.6,Mobile OTP
815,2025-02-18,Smart TV,49.3,Facebook
815,2024-06-27,Gaming Console,44.3,Facebook
815,2023-11-28,Mobile,20.7,Apple
815,2024-02-25,Mobile,86.7,Mobile OTP
815,2024-10-20,Gaming Console,27.0,Facebook
815,2024-12-16,Tablet,70.5,Google
815,2024-06-30,Web,60.3,Facebook
815,2024-07-19,Web,62.1,Google
815,2025-04-07,Tablet,94.1,Facebook
815,2025-06-22,Smart TV,22.5,Mobile OTP
815,2024-09-16,Smart TV,81.9,Apple
815,2024-09-16,Web,24.2,Facebook
815,2024-05-09,Web,23.1,Mobile OTP
816,2025-05-21,Web,91.9,Mobile OTP
816,2025-02-01,Gaming Console,67.5,Facebook
816,2024-05-24,Gaming Console,36.6,Email
816,2024-12-03,Tablet,41.0,Google
816,2024-07-30,Web,54.6,Facebook
816,2024-07-24,Tablet,29.8,Mobile OTP
816,2024-12-30,Gaming Console,26.3,Email
816,2023-07-29,Gaming Console,74.4,Mobile OTP
816,2024-02-25,Mobile,52.6,Facebook
816,2024-04-19,Mobile,78.1,Google
816,2024-09-27,Gaming Console,28.8,Mobile OTP
816,2025-01-25,Mobile,68.8,Apple
817,2024-06-07,Tablet,69.0,Google
817,2025-03-29,Smart TV,70.3,Facebook
817,2025-05-06,Smart TV,78.7,Facebook
817,2025-04-25,Mobile,69.7,Mobile OTP
817,2024-09-14,Smart TV,97.5,Mobile OTP
817,2023-12-12,Tablet,35.8,Apple
817,2024-02-12,Smart TV,96.1,Google
817,2024-08-31,Tablet,63.1,Email
817,2024-05-20,Web,73.8,Email
817,2024-02-01,Tablet,28.0,Facebook
817,2024-10-15,Tablet,50.4,Email
817,2023-07-25,Web,81.6,Mobile OTP
817,2023-12-11,Gaming Console,76.6,Mobile OTP
817,2025-04-18,Web,23.2,Email
817,2023-12-29,Web,63.7,Mobile OTP
817,2024-01-06,Web,27.1,Google
818,2024-07-18,Mobile,91.8,Email
818,2023-07-26,Tablet,21.7,Mobile OTP
818,2025-05-22,Web,88.7,Google
818,2024-05-20,Smart TV,93.6,Google
818,2024-04-12,Tablet,48.3,Facebook
818,2024-05-06,Tablet,77.6,Email
818,2025-05-27,Gaming Console,55.4,Mobile OTP
818,2025-02-02,Gaming Console,72.4,Apple
818,2024-01-13,Web,47.2,Google
818,2025-02-11,Web,45.8,Google
818,2024-07-30,Tablet,54.0,Mobile OTP
818,2024-04-26,Web,31.6,Email
818,2024-06-27,Web,86.5,Google
819,2025-05-23,Mobile,52.0,Apple
819,2025-01-27,Web,91.5,Email
819,2024-10-06,Web,59.7,Google
819,2024-02-05,Gaming Console,63.5,Facebook
819,2024-09-07,Gaming Console,96.5,Mobile OTP
819,2023-08-03,Web,90.9,Google
819,2025-06-18,Mobile,33.6,Apple
819,2023-11-30,Mobile,57.9,Facebook
819,2024-10-22,Tablet,97.7,Facebook
819,2024-01-23,Tablet,49.8,Google
819,2023-09-19,Gaming Console,49.7,Apple
819,2023-12-15,Web,35.6,Mobile OTP
819,2025-06-19,Smart TV,29.1,Google
819,2024-08-09,Tablet,79.2,Google
819,2024-02-22,Mobile,81.6,Mobile OTP
819,2024-07-29,Mobile,97.5,Google
819,2023-11-20,Gaming Console,81.9,Email
820,2024-11-08,Web,88.2,Apple
820,2023-08-24,Mobile,99.4,Facebook
820,2024-10-11,Tablet,85.3,Google
820,2025-05-18,Mobile,88.2,Google
820,2023-07-12,Web,70.1,Google
820,2023-09-29,Gaming Console,93.8,Facebook
820,2024-12-25,Gaming Console,22.9,Apple
820,2024-01-01,Smart TV,81.3,Facebook
820,2024-10-19,Web,73.7,Google
820,2024-10-30,Mobile,24.0,Email
820,2024-04-25,Gaming Console,63.5,Google
820,2025-04-19,Gaming Console,61.2,Mobile OTP
820,2023-11-23,Smart TV,75.3,Facebook
820,2023-10-24,Tablet,26.2,Facebook
820,2023-09-06,Tablet,84.4,Facebook
820,2025-05-08,Tablet,31.2,Apple
820,2024-02-08,Web,53.5,Email
820,2024-07-27,Mobile,90.5,Facebook
821,2024-08-01,Web,64.9,Google
821,2023-08-16,Mobile,21.1,Email
821,2025-06-14,Tablet,53.0,Facebook
821,2025-03-26,Web,25.9,Facebook
821,2025-03-11,Smart TV,52.4,Email
821,2023-06-29,Web,23.2,Google
821,2023-12-19,Tablet,86.8,Apple
821,2025-01-16,Web,36.8,Mobile OTP
821,2025-01-27,Tablet,46.3,Email
821,2025-05-17,Gaming Console,89.6,Google
821,2025-06-01,Gaming Console,79.7,Email
821,2023-09-17,Tablet,37.5,Apple
822,2024-05-21,Gaming Console,69.3,Email
822,2023-09-23,Smart TV,45.5,Email
822,2025-01-06,Gaming Console,74.2,Facebook
822,2025-01-16,Smart TV,95.8,Apple
822,2024-06-01,Tablet,71.1,Google
822,2023-09-24,Mobile,80.1,Facebook
822,2024-10-27,Web,80.1,Email
822,2024-01-16,Mobile,46.5,Google
822,2023-08-26,Mobile,21.2,Google
822,2025-01-23,Web,24.4,Facebook
822,2024-03-11,Gaming Console,42.6,Apple
822,2024-04-05,Web,75.2,Facebook
822,2023-11-12,Web,92.5,Facebook
822,2025-05-17,Smart TV,96.7,Mobile OTP
823,2024-12-08,Mobile,94.6,Email
823,2025-04-22,Mobile,70.4,Google
823,2024-09-22,Mobile,94.7,Google
823,2025-06-04,Gaming Console,80.6,Mobile OTP
823,2025-01-07,Tablet,28.3,Mobile OTP
823,2025-06-21,Web,38.5,Facebook
823,2023-10-23,Tablet,51.5,Mobile OTP
823,2024-03-03,Web,33.6,Facebook
823,2024-07-12,Web,59.6,Google
823,2024-11-12,Web,57.7,Google
823,2023-11-15,Gaming Console,96.5,Mobile OTP
823,2025-06-20,Web,54.7,Facebook
823,2024-12-31,Mobile,82.9,Apple
823,2024-03-09,Smart TV,95.4,Facebook
823,2024-03-01,Gaming Console,90.2,Apple
823,2024-04-06,Gaming Console,36.7,Email
823,2024-12-31,Gaming Console,59.7,Mobile OTP
823,2023-09-10,Gaming Console,47.8,Email
823,2024-07-05,Smart TV,52.0,Facebook
824,2025-02-09,Tablet,76.1,Apple
824,2023-11-29,Mobile,77.5,Apple
824,2023-11-12,Mobile,55.2,Mobile OTP
824,2024-10-05,Smart TV,31.4,Email
824,2025-01-12,Gaming Console,71.3,Mobile OTP
824,2024-12-24,Gaming Console,81.8,Email
824,2023-08-14,Mobile,71.0,Mobile OTP
824,2025-06-21,Tablet,67.0,Mobile OTP
824,2023-12-09,Web,38.4,Facebook
824,2024-10-19,Mobile,71.6,Google
824,2025-04-24,Tablet,46.8,Apple
824,2024-06-22,Smart TV,93.6,Mobile OTP
824,2025-01-10,Tablet,72.3,Apple
824,2024-04-05,Gaming Console,42.3,Apple
824,2024-10-08,Smart TV,57.8,Email
824,2023-11-19,Smart TV,87.7,Facebook
824,2023-07-27,Smart TV,46.8,Mobile OTP
825,2024-05-23,Gaming Console,62.0,Facebook
825,2023-06-29,Mobile,68.0,Email
825,2024-03-12,Mobile,65.3,Mobile OTP
825,2025-06-17,Web,72.3,Email
825,2025-05-09,Gaming Console,44.6,Email
825,2024-10-13,Tablet,30.1,Facebook
825,2024-04-25,Gaming Console,80.9,Facebook
825,2025-02-28,Smart TV,88.1,Mobile OTP
825,2025-06-04,Mobile,40.6,Apple
825,2025-03-18,Mobile,52.6,Mobile OTP
825,2023-08-28,Mobile,59.9,Apple
825,2025-03-04,Tablet,62.7,Google
825,2024-09-03,Tablet,72.8,Facebook
825,2024-08-10,Gaming Console,23.3,Facebook
826,2023-09-20,Smart TV,87.9,Apple
826,2023-10-04,Mobile,80.7,Apple
826,2024-06-22,Tablet,68.1,Facebook
826,2025-06-24,Smart TV,47.8,Google
826,2024-12-08,Tablet,35.0,Email
826,2024-03-02,Web,47.8,Facebook
826,2024-09-25,Tablet,74.4,Google
826,2023-07-20,Gaming Console,41.0,Email
826,2025-02-26,Tablet,54.2,Mobile OTP
826,2024-02-13,Gaming Console,50.9,Email
826,2024-02-10,Web,81.2,Google
826,2025-02-17,Tablet,90.7,Mobile OTP
826,2024-01-27,Tablet,75.9,Email
826,2025-03-15,Web,47.3,Apple
826,2023-08-06,Gaming Console,54.7,Facebook
826,2024-02-01,Smart TV,31.5,Facebook
827,2025-05-31,Gaming Console,31.3,Facebook
827,2023-10-05,Smart TV,37.6,Mobile OTP
827,2024-01-01,Mobile,58.6,Mobile OTP
827,2024-03-30,Gaming Console,23.4,Google
827,2023-10-16,Web,57.0,Facebook
827,2024-03-01,Smart TV,53.5,Email
827,2024-04-23,Tablet,82.3,Facebook
827,2023-08-20,Smart TV,48.4,Facebook
827,2024-07-19,Gaming Console,98.6,Email
827,2023-08-20,Web,34.5,Facebook
827,2024-02-07,Gaming Console,67.3,Mobile OTP
827,2024-02-01,Mobile,27.2,Mobile OTP
828,2023-07-13,Gaming Console,67.4,Apple
828,2025-06-13,Gaming Console,94.5,Email
828,2024-02-21,Gaming Console,90.1,Facebook
828,2024-11-28,Tablet,74.2,Mobile OTP
828,2025-03-23,Mobile,72.6,Facebook
828,2025-05-07,Smart TV,37.1,Apple
828,2024-09-09,Smart TV,29.3,Mobile OTP
828,2025-03-10,Tablet,53.2,Google
828,2024-03-18,Mobile,34.9,Apple
828,2023-09-04,Gaming Console,28.2,Mobile OTP
828,2024-01-06,Smart TV,44.2,Apple
828,2024-02-25,Smart TV,88.8,Facebook
828,2025-04-06,Smart TV,21.4,Email
828,2023-11-07,Smart TV,43.4,Facebook
828,2023-11-29,Gaming Console,53.9,Google
829,2025-02-01,Mobile,70.5,Facebook
829,2023-12-13,Gaming Console,61.1,Facebook
829,2024-01-15,Tablet,76.7,Google
829,2025-03-03,Gaming Console,51.3,Apple
829,2024-08-02,Smart TV,87.3,Mobile OTP
829,2024-07-26,Smart TV,74.2,Mobile OTP
829,2025-03-16,Tablet,75.8,Facebook
829,2025-02-09,Smart TV,62.9,Google
829,2024-08-01,Smart TV,90.8,Mobile OTP
829,2024-08-22,Gaming Console,40.2,Apple
829,2024-11-12,Mobile,50.5,Mobile OTP
829,2024-01-30,Mobile,82.2,Facebook
829,2024-08-03,Gaming Console,59.4,Apple
829,2024-01-30,Tablet,91.1,Facebook
829,2025-04-11,Gaming Console,47.7,Apple
829,2024-12-27,Mobile,49.5,Email
829,2023-07-26,Gaming Console,91.1,Mobile OTP
829,2025-04-28,Web,57.1,Facebook
830,2024-04-29,Tablet,24.5,Google
830,2024-10-19,Mobile,86.7,Email
830,2024-01-09,Smart TV,23.6,Mobile OTP
830,2023-08-04,Tablet,72.3,Email
830,2023-08-16,Tablet,45.1,Facebook
830,2025-05-20,Gaming Console,35.4,Mobile OTP
830,2024-08-30,Gaming Console,73.4,Apple
830,2023-09-13,Mobile,66.0,Email
830,2024-06-09,Web,45.2,Mobile OTP
830,2024-06-04,Smart TV,61.0,Mobile OTP
830,2024-03-16,Tablet,39.7,Apple
830,2024-07-27,Smart TV,89.1,Apple
831,2024-01-06,Mobile,62.6,Google
831,2024-08-31,Web,81.5,Email
831,2024-08-10,Web,80.6,Google
831,2025-01-27,Web,69.4,Mobile OTP
831,2023-08-25,Smart TV,83.0,Email
831,2023-10-28,Mobile,46.7,Google
831,2024-10-13,Gaming Console,90.5,Mobile OTP
831,2024-08-15,Gaming Console,69.2,Facebook
831,2025-03-21,Mobile,85.8,Facebook
831,2024-09-30,Web,63.7,Email
831,2023-07-09,Web,37.5,Google
831,2023-12-03,Web,63.4,Email
832,2024-11-25,Gaming Console,47.7,Facebook
832,2023-10-28,Mobile,91.9,Google
832,2025-05-26,Smart TV,77.9,Email
832,2025-03-19,Smart TV,22.3,Email
832,2024-07-03,Tablet,21.8,Google
832,2025-06-19,Smart TV,61.3,Apple
832,2023-06-30,Mobile,58.7,Email
832,2024-07-13,Smart TV,55.4,Apple
832,2024-01-12,Tablet,44.2,Facebook
832,2025-01-27,Tablet,98.9,Google
832,2025-01-14,Web,41.8,Mobile OTP
832,2023-11-11,Gaming Console,59.2,Facebook
832,2024-07-31,Smart TV,52.4,Google
832,2023-08-09,Gaming Console,33.6,Mobile OTP
832,2023-11-28,Tablet,36.2,Facebook
832,2024-10-26,Tablet,93.5,Facebook
832,2023-11-14,Smart TV,88.7,Apple
833,2024-07-16,Mobile,59.9,Email
833,2024-03-04,Web,90.1,Email
833,2024-04-17,Tablet,28.7,Facebook
833,2024-08-31,Web,83.3,Email
833,2025-04-22,Tablet,33.7,Mobile OTP
833,2024-01-23,Gaming Console,22.9,Email
833,2023-12-26,Smart TV,34.8,Apple
833,2025-03-13,Tablet,81.2,Mobile OTP
833,2023-09-26,Web,52.4,Google
833,2024-04-29,Smart TV,89.8,Mobile OTP
833,2024-10-12,Mobile,62.0,Apple
833,2024-06-24,Gaming Console,21.8,Email
833,2025-06-10,Tablet,77.3,Apple
834,2024-04-18,Tablet,64.8,Facebook
834,2023-11-13,Mobile,94.6,Google
834,2023-12-28,Web,44.5,Facebook
834,2023-09-28,Tablet,23.9,Email
834,2023-11-08,Tablet,74.1,Apple
834,2024-10-07,Gaming Console,82.9,Apple
834,2023-09-22,Tablet,96.6,Apple
834,2024-10-29,Smart TV,32.6,Facebook
834,2023-10-01,Tablet,51.4,Facebook
834,2023-07-26,Mobile,87.5,Google
834,2025-06-25,Mobile,84.5,Facebook
834,2024-12-22,Smart TV,70.0,Email
834,2024-12-12,Gaming Console,41.5,Email
834,2024-11-08,Web,42.7,Apple
834,2023-10-02,Mobile,29.9,Apple
834,2023-12-03,Mobile,93.7,Email
834,2025-05-28,Smart TV,33.8,Mobile OTP
834,2024-08-20,Web,65.8,Google
834,2024-10-15,Gaming Console,66.7,Email
835,2024-12-02,Web,65.9,Facebook
835,2025-02-22,Mobile,93.1,Facebook
835,2023-07-07,Tablet,60.5,Mobile OTP
835,2023-09-13,Smart TV,63.5,Mobile OTP
835,2023-11-24,Mobile,57.7,Email
835,2023-10-10,Web,41.5,Mobile OTP
835,2024-12-07,Tablet,24.5,Email
835,2025-01-21,Tablet,52.7,Apple
835,2025-03-23,Smart TV,24.2,Email
835,2024-02-19,Gaming Console,64.0,Email
835,2024-04-22,Gaming Console,44.6,Email
835,2024-10-21,Smart TV,62.7,Mobile OTP
835,2024-11-05,Web,30.7,Facebook
835,2024-05-16,Smart TV,94.6,Mobile OTP
835,2023-11-21,Smart TV,91.6,Mobile OTP
835,2024-10-03,Smart TV,35.2,Email
835,2023-11-25,Smart TV,47.5,Apple
835,2024-03-11,Mobile,69.1,Google
835,2025-03-23,Gaming Console,27.7,Google
835,2025-03-15,Tablet,48.4,Facebook
836,2024-10-23,Gaming Console,93.2,Google
836,2024-06-19,Web,88.2,Google
836,2025-05-20,Mobile,66.4,Email
836,2024-05-11,Web,61.6,Mobile OTP
836,2023-12-28,Tablet,94.5,Google
836,2024-05-08,Gaming Console,94.6,Email
836,2023-10-20,Gaming Console,97.5,Apple
836,2025-01-18,Tablet,30.0,Mobile OTP
836,2025-02-25,Web,32.8,Google
836,2024-12-25,Mobile,74.1,Facebook
836,2024-07-14,Mobile,63.3,Facebook
836,2023-11-23,Tablet,21.5,Email
836,2023-09-15,Mobile,25.0,Apple
836,2024-01-22,Smart TV,91.0,Apple
836,2024-01-20,Tablet,89.5,Email
836,2023-11-03,Smart TV,48.6,Facebook
836,2025-01-09,Gaming Console,91.3,Mobile OTP
836,2024-06-06,Mobile,67.5,Google
836,2025-01-04,Gaming Console,84.5,Apple
836,2023-08-13,Tablet,54.2,Mobile OTP
837,2024-05-24,Tablet,93.6,Mobile OTP
837,2024-02-03,Smart TV,92.2,Facebook
837,2023-12-07,Tablet,96.2,Mobile OTP
837,2023-11-20,Tablet,87.4,Mobile OTP
837,2025-03-19,Smart TV,67.5,Google
837,2025-03-01,Mobile,52.8,Email
837,2025-05-31,Tablet,59.3,Apple
837,2024-01-10,Web,89.8,Apple
837,2024-06-12,Smart TV,44.1,Apple
837,2024-05-12,Mobile,32.7,Apple
837,2023-10-02,Mobile,31.3,Email
837,2025-01-17,Gaming Console,86.2,Facebook
837,2024-10-10,Gaming Console,80.9,Google
837,2024-04-03,Smart TV,59.8,Apple
837,2025-06-17,Tablet,42.0,Mobile OTP
837,2024-08-03,Gaming Console,74.2,Apple
837,2024-10-08,Tablet,23.1,Mobile OTP
837,2023-10-10,Web,65.5,Facebook
837,2024-01-08,Smart TV,51.9,Google
838,2024-03-24,Tablet,48.3,Mobile OTP
838,2023-12-30,Gaming Console,56.7,Google
838,2023-09-07,Web,98.5,Apple
838,2025-03-18,Web,35.9,Email
838,2024-07-08,Tablet,25.2,Google
838,2024-02-08,Web,88.8,Email
838,2024-04-17,Smart TV,89.5,Facebook
838,2023-08-12,Mobile,57.8,Apple
838,2025-05-26,Mobile,61.1,Email
838,2023-09-13,Smart TV,86.9,Mobile OTP
838,2025-04-14,Web,79.1,Mobile OTP
838,2023-12-28,Web,41.2,Mobile OTP
838,2023-12-22,Web,21.4,Apple
838,2025-05-27,Tablet,58.4,Google
839,2025-05-07,Smart TV,96.8,Facebook
839,2025-03-13,Tablet,97.5,Apple
839,2024-08-19,Tablet,70.1,Apple
839,2025-05-02,Tablet,50.8,Apple
839,2025-04-30,Smart TV,30.7,Facebook
839,2024-09-27,Gaming Console,50.8,Email
839,2025-06-10,Tablet,95.4,Facebook
839,2023-06-29,Web,91.2,Email
839,2025-05-27,Gaming Console,61.9,Apple
839,2024-02-21,Mobile,63.0,Mobile OTP
839,2024-11-12,Tablet,44.7,Mobile OTP
839,2024-08-04,Web,56.4,Google
839,2024-08-15,Web,77.2,Facebook
839,2023-06-28,Smart TV,52.2,Google
839,2023-11-15,Mobile,35.0,Facebook
840,2023-09-14,Web,87.0,Google
840,2024-02-05,Mobile,43.2,Email
840,2025-01-05,Web,34.9,Google
840,2023-12-27,Mobile,52.5,Email
840,2025-02-04,Web,78.4,Email
840,2024-08-28,Gaming Console,97.2,Mobile OTP
840,2024-09-28,Tablet,84.7,Apple
840,2024-10-28,Mobile,95.2,Facebook
840,2025-05-29,Gaming Console,31.2,Apple
840,2024-08-13,Gaming Console,25.7,Google
840,2024-03-13,Web,64.6,Mobile OTP
840,2024-03-30,Mobile,43.2,Apple
840,2024-09-25,Smart TV,86.2,Email
840,2025-04-07,Web,73.8,Email
840,2024-02-19,Tablet,97.7,Google
840,2025-03-15,Web,40.4,Mobile OTP
840,2024-03-13,Web,58.9,Facebook
840,2025-01-01,Mobile,60.1,Apple
841,2024-07-20,Web,99.7,Google
841,2024-06-21,Smart TV,51.0,Email
841,2024-05-06,Gaming Console,92.5,Mobile OTP
841,2024-08-11,Gaming Console,43.5,Facebook
841,2024-11-12,Tablet,80.3,Facebook
841,2023-09-10,Web,37.5,Apple
841,2025-04-11,Smart TV,59.9,Apple
841,2023-12-13,Smart TV,86.0,Email
841,2025-03-21,Smart TV,85.3,Facebook
841,2023-11-23,Web,83.5,Email
841,2024-04-23,Mobile,85.9,Mobile OTP
841,2025-06-24,Tablet,36.9,Mobile OTP
841,2023-08-19,Tablet,58.6,Google
842,2024-11-05,Gaming Console,75.4,Apple
842,2025-06-09,Smart TV,70.4,Facebook
842,2024-05-14,Web,84.3,Facebook
842,2023-10-04,Smart TV,56.2,Google
842,2024-12-17,Smart TV,61.5,Facebook
842,2023-12-03,Tablet,84.8,Apple
842,2023-09-05,Smart TV,54.2,Email
842,2023-12-31,Mobile,76.1,Facebook
842,2025-04-28,Smart TV,54.8,Email
842,2024-04-21,Smart TV,53.4,Google
842,2025-06-20,Web,80.8,Apple
842,2024-10-09,Tablet,34.0,Mobile OTP
842,2025-04-07,Gaming Console,47.1,Mobile OTP
842,2025-04-09,Mobile,37.9,Google
842,2023-09-03,Smart TV,48.7,Mobile OTP
842,2025-05-02,Gaming Console,38.4,Google
842,2024-09-16,Gaming Console,66.4,Mobile OTP
842,2023-09-03,Smart TV,83.9,Google
842,2023-12-26,Gaming Console,82.9,Mobile OTP
843,2024-09-06,Gaming Console,37.2,Email
843,2024-12-23,Tablet,67.5,Email
843,2025-05-12,Mobile,25.4,Email
843,2023-12-20,Tablet,77.2,Google
843,2024-06-08,Tablet,76.3,Facebook
843,2024-01-15,Smart TV,48.4,Apple
843,2023-10-27,Tablet,91.4,Facebook
843,2024-12-31,Mobile,60.2,Apple
843,2024-12-10,Smart TV,71.7,Email
843,2025-05-04,Web,36.8,Apple
843,2024-06-18,Mobile,53.4,Google
843,2025-06-21,Tablet,89.0,Google
843,2025-01-28,Smart TV,37.0,Apple
843,2025-04-05,Mobile,51.2,Google
843,2023-09-08,Mobile,45.4,Facebook
843,2024-06-29,Tablet,32.1,Email
844,2023-12-11,Web,38.6,Google
844,2024-08-20,Web,93.9,Apple
844,2023-06-27,Mobile,79.3,Email
844,2024-11-17,Smart TV,45.3,Google
844,2025-05-10,Web,81.1,Apple
844,2024-12-28,Smart TV,21.8,Mobile OTP
844,2024-08-06,Tablet,62.1,Mobile OTP
844,2023-10-25,Smart TV,40.0,Google
844,2024-12-18,Web,29.1,Google
844,2025-06-12,Web,90.7,Email
844,2024-08-17,Gaming Console,35.9,Facebook
844,2024-10-26,Mobile,85.8,Google
844,2023-11-14,Smart TV,53.1,Mobile OTP
845,2025-02-17,Tablet,67.7,Apple
845,2023-12-15,Mobile,47.5,Facebook
845,2023-07-30,Mobile,42.5,Apple
845,2023-11-05,Mobile,25.9,Apple
845,2025-02-20,Web,95.3,Google
845,2023-11-18,Smart TV,59.5,Email
845,2024-01-28,Mobile,26.8,Facebook
845,2023-08-10,Mobile,89.5,Apple
845,2024-05-20,Mobile,42.3,Google
845,2024-09-21,Web,36.3,Mobile OTP
845,2023-07-20,Mobile,42.5,Google
