session_id,viewer_id,session_start,session_end,session_duration,is_successful
13092,936,2023-08-08 11:21:11,2023-08-08 11:49:11,28,True
13093,936,2025-01-12 14:32:21,2025-01-12 14:51:21,19,True
13094,936,2023-07-04 04:23:39,2023-07-04 04:50:39,27,True
13095,936,2024-03-17 02:40:58,2024-03-17 02:53:58,13,True
13096,936,2024-12-13 23:23:46,2024-12-13 23:42:46,19,True
13097,936,2023-12-11 10:56:04,2023-12-11 11:01:04,5,True
13098,936,2023-11-20 16:16:22,2023-11-20 16:26:22,10,True
13099,937,2023-08-31 04:25:50,2023-08-31 05:03:50,38,True
13100,937,2024-12-04 08:42:00,2024-12-04 09:28:00,46,True
13101,937,2024-07-08 09:01:56,2024-07-08 09:27:56,26,False
13102,937,2024-03-25 12:03:20,2024-03-25 12:39:20,36,False
13103,937,2024-04-25 08:37:22,2024-04-25 09:09:22,32,True
13104,937,2024-02-23 18:20:02,2024-02-23 19:19:02,59,True
13105,937,2025-05-29 21:51:22,2025-05-29 22:38:22,47,True
13106,937,2024-09-25 17:40:12,2024-09-25 18:24:12,44,True
13107,937,2024-01-24 15:28:19,2024-01-24 15:37:19,9,True
13108,937,2023-10-15 07:07:31,2023-10-15 07:44:31,37,True
13109,937,2023-10-15 07:17:22,2023-10-15 07:49:22,32,True
13110,937,2024-12-09 04:34:20,2024-12-09 05:06:20,32,True
13111,937,2024-11-28 14:28:40,2024-11-28 14:39:40,11,True
13112,937,2023-07-02 23:53:20,2023-07-03 00:11:20,18,True
13113,937,2023-08-29 09:19:00,2023-08-29 09:52:00,33,True
13114,937,2023-10-13 10:46:34,2023-10-13 11:37:34,51,True
13115,937,2025-03-30 15:31:10,2025-03-30 15:57:10,26,True
13116,938,2024-01-12 00:23:42,2024-01-12 00:41:42,18,True
13117,938,2024-01-02 17:19:04,2024-01-02 17:30:04,11,True
13118,938,2024-12-22 18:06:47,2024-12-22 18:37:47,31,True
13119,938,2024-12-09 03:27:06,2024-12-09 03:55:06,28,True
13120,938,2025-01-27 07:11:55,2025-01-27 07:20:55,9,True
13121,938,2024-01-16 14:46:42,2024-01-16 15:08:42,22,True
13122,938,2024-11-19 06:48:04,2024-11-19 06:53:04,5,True
13123,938,2025-01-31 15:33:36,2025-01-31 15:59:36,26,True
13124,938,2024-01-19 10:41:23,2024-01-19 10:59:23,18,True
13125,938,2023-07-20 18:36:29,2023-07-20 19:31:29,55,True
13126,938,2025-04-18 00:43:29,2025-04-18 01:15:29,32,True
13127,938,2025-05-04 18:02:08,2025-05-04 18:11:08,9,True
13128,938,2024-06-16 18:50:08,2024-06-16 18:59:08,9,True
13129,938,2023-12-07 15:29:06,2023-12-07 16:02:06,33,True
13130,938,2024-11-16 14:14:29,2024-11-16 14:51:29,37,True
13131,939,2025-02-01 19:10:53,2025-02-01 19:22:53,12,False
13132,939,2023-11-18 22:29:04,2023-11-18 22:56:04,27,True
13133,939,2025-03-04 19:46:24,2025-03-04 20:16:24,30,True
13134,939,2024-06-02 05:56:13,2024-06-02 06:28:13,32,True
13135,939,2025-02-26 17:15:42,2025-02-26 17:50:42,35,True
13136,939,2024-09-02 09:47:38,2024-09-02 10:13:38,26,True
13137,939,2024-07-29 12:40:30,2024-07-29 13:11:30,31,True
13138,939,2024-11-12 13:57:25,2024-11-12 14:07:25,10,True
13139,939,2024-02-05 00:38:46,2024-02-05 01:04:46,26,True
13140,939,2024-12-31 15:12:10,2024-12-31 15:28:10,16,True
13141,940,2023-09-06 18:25:44,2023-09-06 19:17:44,52,False
13142,940,2023-09-19 23:32:45,2023-09-20 00:36:45,64,True
13143,940,2025-05-07 21:48:35,2025-05-07 23:00:35,72,True
13144,940,2023-10-13 17:35:11,2023-10-13 18:32:11,57,True
13145,940,2023-09-03 21:21:59,2023-09-03 22:16:59,55,True
13146,940,2024-06-21 14:41:46,2024-06-21 15:03:46,22,True
13147,940,2025-05-15 00:57:28,2025-05-15 01:51:28,54,True
13148,940,2025-03-21 09:06:00,2025-03-21 10:03:00,57,True
13149,940,2025-04-16 11:06:20,2025-04-16 12:01:20,55,True
13150,940,2024-07-09 20:15:40,2024-07-09 20:52:40,37,True
13151,940,2024-06-29 00:51:07,2024-06-29 01:31:07,40,True
13152,940,2024-10-17 06:16:36,2024-10-17 07:17:36,61,True
13153,941,2025-05-29 11:56:12,2025-05-29 12:46:12,50,True
13154,941,2025-02-04 11:20:33,2025-02-04 12:00:33,40,True
13155,941,2024-08-15 05:37:50,2024-08-15 06:07:50,30,True
13156,941,2023-10-16 03:59:26,2023-10-16 04:11:26,12,True
13157,941,2024-02-10 03:17:09,2024-02-10 04:02:09,45,True
13158,941,2025-06-08 05:16:50,2025-06-08 05:54:50,38,True
13159,941,2024-03-05 07:04:38,2024-03-05 07:27:38,23,True
13160,941,2024-05-31 11:38:52,2024-05-31 11:56:52,18,True
13161,941,2025-01-12 08:16:02,2025-01-12 09:00:02,44,True
13162,941,2024-12-30 12:49:42,2024-12-30 12:59:42,10,True
13163,941,2024-05-11 01:43:53,2024-05-11 02:22:53,39,True
13164,941,2023-12-03 16:47:41,2023-12-03 17:34:41,47,True
13165,941,2024-02-26 00:50:18,2024-02-26 01:33:18,43,True
13166,941,2024-06-30 06:25:11,2024-06-30 06:54:11,29,True
13167,941,2024-05-23 01:56:14,2024-05-23 02:12:14,16,True
13168,942,2024-01-20 07:47:11,2024-01-20 08:19:11,32,True
13169,942,2025-05-17 20:14:18,2025-05-17 20:19:18,5,True
13170,942,2024-03-07 12:05:22,2024-03-07 12:38:22,33,False
13171,942,2023-09-29 06:53:09,2023-09-29 06:58:09,5,True
13172,942,2023-11-30 21:31:07,2023-11-30 22:10:07,39,True
13173,942,2024-11-22 03:33:47,2024-11-22 03:38:47,5,True
13174,942,2024-06-29 01:12:34,2024-06-29 01:17:34,5,True
13175,942,2025-05-22 08:45:39,2025-05-22 08:53:39,8,True
13176,942,2023-10-11 03:03:46,2023-10-11 03:08:46,5,True
13177,942,2024-12-26 06:31:48,2024-12-26 06:36:48,5,True
13178,942,2025-06-21 21:24:30,2025-06-21 21:46:30,22,True
13179,942,2025-02-19 01:02:09,2025-02-19 01:28:09,26,True
13180,942,2023-10-15 01:31:02,2023-10-15 02:15:02,44,True
13181,942,2024-02-10 04:45:38,2024-02-10 05:03:38,18,True
13182,942,2024-12-25 10:39:34,2024-12-25 11:07:34,28,False
13183,942,2023-09-29 20:17:46,2023-09-29 20:22:46,5,True
13184,942,2024-02-18 07:35:42,2024-02-18 07:45:42,10,False
13185,943,2024-02-21 23:21:17,2024-02-22 00:09:17,48,True
13186,943,2023-08-16 12:57:20,2023-08-16 14:20:20,83,False
13187,943,2024-06-02 12:19:57,2024-06-02 13:03:57,44,True
13188,943,2024-07-16 16:02:05,2024-07-16 17:15:05,73,True
13189,943,2024-08-08 02:27:50,2024-08-08 03:18:50,51,True
13190,943,2023-11-11 10:27:58,2023-11-11 10:37:58,10,True
13191,943,2023-07-16 14:12:44,2023-07-16 15:12:44,60,True
13192,943,2023-07-31 19:13:19,2023-07-31 20:22:19,69,True
13193,943,2023-12-27 10:16:54,2023-12-27 11:06:54,50,True
13194,943,2024-02-28 21:26:45,2024-02-28 22:35:45,69,True
13195,943,2023-12-13 10:57:42,2023-12-13 11:22:42,25,True
13196,943,2024-12-16 22:40:28,2024-12-16 23:10:28,30,True
13197,943,2023-11-11 12:35:58,2023-11-11 13:29:58,54,True
13198,943,2025-05-31 00:12:49,2025-05-31 01:10:49,58,True
13199,943,2023-10-22 04:20:44,2023-10-22 05:31:44,71,True
13200,944,2025-06-18 03:29:13,2025-06-18 04:04:13,35,True
13201,944,2024-05-15 13:45:08,2024-05-15 14:19:08,34,True
13202,944,2024-06-07 12:50:40,2024-06-07 12:59:40,9,True
13203,944,2024-03-31 12:14:08,2024-03-31 12:45:08,31,True
13204,944,2024-03-30 21:43:53,2024-03-30 22:10:53,27,True
13205,944,2023-07-30 11:38:09,2023-07-30 12:22:09,44,True
13206,944,2023-09-30 00:32:56,2023-09-30 01:04:56,32,True
13207,944,2024-07-30 23:34:14,2024-07-31 00:00:14,26,True
13208,944,2024-06-23 20:18:08,2024-06-23 20:24:08,6,False
13209,944,2024-02-17 14:28:09,2024-02-17 14:33:09,5,True
13210,944,2024-11-17 18:49:00,2024-11-17 19:33:00,44,True
13211,945,2024-06-27 19:08:54,2024-06-27 20:03:54,55,True
13212,945,2023-08-24 21:12:01,2023-08-24 21:58:01,46,True
13213,945,2024-10-26 00:21:18,2024-10-26 01:55:18,94,True
13214,945,2023-08-07 18:42:07,2023-08-07 19:39:07,57,True
13215,945,2024-06-07 09:44:24,2024-06-07 10:35:24,51,True
13216,945,2023-11-26 19:20:47,2023-11-26 20:08:47,48,True
13217,945,2024-11-08 19:29:18,2024-11-08 20:01:18,32,True
13218,945,2025-02-17 06:42:45,2025-02-17 07:41:45,59,True
13219,945,2024-12-02 17:58:03,2024-12-02 18:47:03,49,True
13220,945,2024-04-08 01:25:29,2024-04-08 02:14:29,49,True
13221,945,2024-03-17 01:24:23,2024-03-17 02:16:23,52,True
13222,945,2023-11-13 15:20:27,2023-11-13 16:14:27,54,True
13223,945,2024-03-25 11:11:38,2024-03-25 11:35:38,24,True
13224,945,2024-12-27 01:27:49,2024-12-27 02:30:49,63,True
13225,946,2023-10-05 16:35:39,2023-10-05 16:52:39,17,True
13226,946,2023-09-29 22:37:45,2023-09-29 22:51:45,14,True
13227,946,2024-10-19 20:02:51,2024-10-19 20:07:51,5,True
13228,946,2023-07-23 07:55:44,2023-07-23 08:38:44,43,True
13229,946,2025-03-03 18:38:45,2025-03-03 19:05:45,27,True
13230,946,2024-11-29 03:52:52,2024-11-29 04:39:52,47,True
13231,946,2025-05-15 05:15:34,2025-05-15 05:36:34,21,True
13232,946,2024-01-01 19:57:19,2024-01-01 20:02:19,5,True
13233,946,2025-05-25 12:56:02,2025-05-25 13:35:02,39,True
13234,946,2023-12-05 18:17:32,2023-12-05 18:44:32,27,True
13235,947,2024-10-04 10:11:28,2024-10-04 10:56:28,45,True
13236,947,2023-09-25 02:41:11,2023-09-25 03:13:11,32,True
13237,947,2025-02-05 09:16:24,2025-02-05 10:16:24,60,True
13238,947,2023-08-26 18:35:29,2023-08-26 19:23:29,48,True
13239,947,2025-05-01 15:18:29,2025-05-01 15:46:29,28,True
13240,947,2024-03-13 19:38:29,2024-03-13 20:31:29,53,True
13241,947,2024-09-01 18:43:11,2024-09-01 19:20:11,37,True
13242,947,2025-03-22 16:08:53,2025-03-22 16:53:53,45,True
13243,947,2024-04-02 03:51:44,2024-04-02 04:48:44,57,True
13244,947,2024-02-06 14:24:46,2024-02-06 15:22:46,58,True
13245,948,2024-11-26 04:57:55,2024-11-26 05:54:55,57,True
13246,948,2024-02-10 23:33:23,2024-02-10 23:54:23,21,True
13247,948,2025-05-08 15:34:32,2025-05-08 16:06:32,32,True
13248,948,2023-12-01 03:14:40,2023-12-01 03:35:40,21,True
13249,948,2024-09-04 21:43:19,2024-09-04 22:59:19,76,True
13250,948,2024-09-17 10:45:27,2024-09-17 11:43:27,58,True
13251,948,2024-06-11 22:12:18,2024-06-11 23:06:18,54,True
13252,948,2025-02-09 09:46:43,2025-02-09 10:39:43,53,True
13253,948,2024-11-08 10:54:42,2024-11-08 11:25:42,31,True
13254,948,2024-03-18 21:31:51,2024-03-18 22:15:51,44,True
13255,948,2023-12-11 00:45:45,2023-12-11 01:13:45,28,False
13256,948,2023-12-22 16:31:07,2023-12-22 17:55:07,84,True
13257,948,2024-01-16 05:22:35,2024-01-16 05:49:35,27,True
13258,948,2024-08-25 06:58:31,2024-08-25 07:29:31,31,True
13259,948,2024-05-22 13:03:11,2024-05-22 14:11:11,68,True
13260,948,2024-09-24 16:09:40,2024-09-24 16:51:40,42,True
13261,949,2025-03-04 05:13:19,2025-03-04 05:48:19,35,True
13262,949,2024-06-03 13:57:54,2024-06-03 14:59:54,62,True
13263,949,2023-09-03 12:41:40,2023-09-03 13:16:40,35,False
13264,949,2024-12-27 00:24:33,2024-12-27 00:48:33,24,True
13265,949,2024-12-24 07:39:19,2024-12-24 08:24:19,45,True
13266,949,2025-01-26 13:32:43,2025-01-26 14:16:43,44,True
13267,949,2024-02-04 03:44:35,2024-02-04 04:20:35,36,True
13268,949,2024-01-29 06:35:00,2024-01-29 07:16:00,41,True
13269,949,2024-09-08 06:18:06,2024-09-08 07:16:06,58,True
13270,949,2024-06-24 17:10:25,2024-06-24 18:04:25,54,True
13271,949,2024-12-18 21:35:35,2024-12-18 22:27:35,52,True
13272,949,2024-07-28 14:41:45,2024-07-28 15:07:45,26,True
13273,949,2024-03-14 03:55:52,2024-03-14 05:22:52,87,True
13274,950,2024-08-04 01:09:35,2024-08-04 01:48:35,39,True
13275,950,2024-04-25 02:25:52,2024-04-25 03:07:52,42,True
13276,950,2023-08-17 10:11:00,2023-08-17 10:28:00,17,True
13277,950,2024-07-19 19:21:26,2024-07-19 19:55:26,34,True
13278,950,2024-07-02 04:56:25,2024-07-02 05:39:25,43,True
13279,950,2025-03-01 04:48:12,2025-03-01 05:21:12,33,True
13280,950,2024-06-09 23:31:53,2024-06-10 00:10:53,39,True
13281,950,2024-04-17 21:08:06,2024-04-17 21:39:06,31,True
13282,950,2025-05-20 16:05:08,2025-05-20 16:10:08,5,True
13283,950,2025-06-24 16:38:13,2025-06-24 17:21:13,43,True
13284,950,2025-02-08 02:38:25,2025-02-08 03:14:25,36,True
13285,950,2023-10-01 17:23:32,2023-10-01 17:42:32,19,True
13286,950,2024-03-21 18:27:18,2024-03-21 18:42:18,15,False
13287,950,2024-09-01 16:39:28,2024-09-01 17:04:28,25,True
13288,951,2024-06-26 18:22:43,2024-06-26 18:48:43,26,True
13289,951,2023-12-31 12:26:26,2023-12-31 13:03:26,37,True
13290,951,2024-05-26 12:05:24,2024-05-26 12:53:24,48,True
13291,951,2025-06-11 07:01:40,2025-06-11 07:57:40,56,True
13292,951,2023-12-05 13:25:57,2023-12-05 14:09:57,44,True
13293,951,2023-09-29 08:03:37,2023-09-29 09:05:37,62,True
13294,951,2025-04-17 19:01:50,2025-04-17 19:41:50,40,True
13295,951,2024-08-27 07:03:57,2024-08-27 07:32:57,29,True
13296,951,2023-07-31 01:13:49,2023-07-31 01:56:49,43,True
13297,951,2025-04-30 01:36:29,2025-04-30 02:21:29,45,True
13298,951,2023-12-01 18:11:41,2023-12-01 18:53:41,42,True
13299,951,2023-10-23 03:50:34,2023-10-23 04:53:34,63,True
13300,951,2023-11-11 04:20:20,2023-11-11 05:16:20,56,True
13301,951,2025-03-25 08:38:38,2025-03-25 09:00:38,22,True
13302,951,2024-02-17 23:56:17,2024-02-18 01:03:17,67,True
13303,951,2024-08-07 20:18:44,2024-08-07 20:23:44,5,True
13304,951,2025-05-07 01:06:09,2025-05-07 02:22:09,76,True
13305,952,2024-05-13 19:31:18,2024-05-13 20:26:18,55,True
13306,952,2024-01-25 20:58:22,2024-01-25 21:42:22,44,True
13307,952,2023-11-26 04:08:04,2023-11-26 04:45:04,37,True
13308,952,2023-09-22 02:25:29,2023-09-22 02:39:29,14,True
13309,952,2024-02-11 04:57:39,2024-02-11 05:26:39,29,True
13310,952,2025-05-16 02:52:40,2025-05-16 02:57:40,5,True
13311,952,2024-12-18 02:31:09,2024-12-18 03:20:09,49,True
13312,952,2025-04-17 20:52:40,2025-04-17 21:29:40,37,True
13313,952,2023-12-04 15:34:00,2023-12-04 15:57:00,23,True
13314,952,2024-04-12 16:10:09,2024-04-12 17:00:09,50,True
13315,952,2024-05-31 14:26:42,2024-05-31 15:05:42,39,True
13316,952,2024-05-29 01:13:31,2024-05-29 02:12:31,59,True
13317,952,2024-12-07 07:57:59,2024-12-07 08:25:59,28,True
13318,952,2024-06-24 17:47:21,2024-06-24 18:42:21,55,True
13319,952,2023-07-02 19:29:14,2023-07-02 20:07:14,38,True
13320,952,2023-07-11 07:13:23,2023-07-11 07:36:23,23,True
13321,952,2024-04-17 07:25:58,2024-04-17 08:08:58,43,True
13322,953,2024-04-23 11:24:45,2024-04-23 11:51:45,27,True
13323,953,2025-06-26 04:26:02,2025-06-26 04:46:02,20,True
13324,953,2025-01-05 00:18:30,2025-01-05 00:48:30,30,True
13325,953,2024-04-16 23:08:49,2024-04-16 23:32:49,24,True
13326,953,2023-06-30 21:06:05,2023-06-30 21:12:05,6,True
13327,953,2025-06-03 12:17:27,2025-06-03 12:38:27,21,True
13328,953,2024-03-30 00:01:12,2024-03-30 00:06:12,5,True
13329,953,2024-12-02 22:37:45,2024-12-02 23:05:45,28,True
13330,953,2023-10-24 12:44:02,2023-10-24 13:17:02,33,True
13331,953,2025-06-22 03:11:13,2025-06-22 03:24:13,13,True
13332,953,2025-03-11 21:17:46,2025-03-11 21:34:46,17,False
13333,953,2023-09-23 22:01:21,2023-09-23 22:06:21,5,True
13334,953,2025-06-03 13:35:57,2025-06-03 13:40:57,5,True
13335,953,2025-01-23 08:45:41,2025-01-23 08:50:41,5,True
13336,954,2024-10-11 07:50:15,2024-10-11 08:50:15,60,True
13337,954,2023-09-28 23:12:57,2023-09-28 23:50:57,38,True
13338,954,2024-08-25 13:59:21,2024-08-25 14:19:21,20,True
13339,954,2025-05-05 23:43:22,2025-05-06 00:38:22,55,True
13340,954,2025-03-16 10:17:52,2025-03-16 11:13:52,56,True
13341,954,2024-06-29 21:50:18,2024-06-29 23:04:18,74,True
13342,954,2025-03-21 04:09:10,2025-03-21 05:28:10,79,True
13343,954,2024-07-24 13:20:45,2024-07-24 13:47:45,27,False
13344,954,2024-06-13 08:09:15,2024-06-13 08:57:15,48,True
13345,954,2025-01-25 07:57:55,2025-01-25 08:50:55,53,True
13346,954,2025-01-05 04:28:12,2025-01-05 05:01:12,33,True
13347,954,2023-10-03 18:59:51,2023-10-03 19:47:51,48,True
13348,954,2024-01-05 02:54:25,2024-01-05 04:01:25,67,False
13349,954,2025-01-25 13:21:46,2025-01-25 14:29:46,68,True
13350,954,2024-09-07 11:44:27,2024-09-07 12:40:27,56,True
13351,954,2023-11-19 11:13:40,2023-11-19 12:29:40,76,True
13352,954,2023-07-06 06:09:40,2023-07-06 07:05:40,56,True
13353,954,2024-02-01 19:59:20,2024-02-01 21:09:20,70,True
13354,955,2025-01-17 09:04:20,2025-01-17 09:42:20,38,True
13355,955,2024-10-10 11:17:35,2024-10-10 12:09:35,52,True
13356,955,2025-06-26 09:23:37,2025-06-26 10:15:37,52,True
13357,955,2024-05-07 21:48:37,2024-05-07 22:21:37,33,True
13358,955,2023-10-27 11:39:28,2023-10-27 12:39:28,60,True
13359,955,2025-01-03 16:13:31,2025-01-03 16:38:31,25,True
13360,955,2025-04-15 16:23:35,2025-04-15 17:16:35,53,True
13361,955,2024-04-15 23:49:47,2024-04-16 01:06:47,77,True
13362,955,2025-06-03 06:02:09,2025-06-03 07:03:09,61,True
13363,955,2023-07-21 20:46:37,2023-07-21 21:47:37,61,True
13364,956,2024-01-13 16:39:33,2024-01-13 16:49:33,10,True
13365,956,2024-03-11 12:17:07,2024-03-11 12:22:07,5,True
13366,956,2023-12-14 08:12:22,2023-12-14 08:49:22,37,True
13367,956,2023-11-07 21:13:13,2023-11-07 21:42:13,29,True
13368,956,2023-12-29 12:11:09,2023-12-29 12:19:09,8,False
13369,956,2025-04-25 22:02:35,2025-04-25 22:07:35,5,True
13370,956,2023-11-25 07:52:35,2023-11-25 08:30:35,38,True
13371,956,2024-03-02 13:18:01,2024-03-02 13:27:01,9,True
13372,956,2025-02-09 20:16:10,2025-02-09 20:21:10,5,True
13373,956,2024-01-16 13:57:50,2024-01-16 14:27:50,30,True
13374,956,2025-03-30 17:17:08,2025-03-30 17:40:08,23,True
13375,956,2024-08-11 23:46:58,2024-08-12 00:18:58,32,True
13376,956,2023-09-18 07:21:42,2023-09-18 07:51:42,30,True
13377,956,2024-07-12 15:03:08,2024-07-12 16:17:08,74,True
13378,956,2024-02-09 01:56:47,2024-02-09 02:30:47,34,True
13379,956,2025-03-17 12:31:42,2025-03-17 13:04:42,33,True
13380,957,2024-05-09 10:46:21,2024-05-09 11:16:21,30,True
13381,957,2023-09-07 19:07:59,2023-09-07 20:11:59,64,True
13382,957,2025-06-03 10:24:15,2025-06-03 10:35:15,11,True
13383,957,2023-11-07 14:24:53,2023-11-07 15:03:53,39,True
13384,957,2023-07-19 09:39:22,2023-07-19 10:32:22,53,True
13385,957,2024-04-07 03:54:28,2024-04-07 04:19:28,25,True
13386,957,2023-12-16 20:16:01,2023-12-16 21:00:01,44,True
13387,957,2024-08-08 06:31:25,2024-08-08 07:23:25,52,True
13388,957,2023-08-31 16:33:21,2023-08-31 17:05:21,32,True
13389,957,2025-01-01 05:31:48,2025-01-01 06:17:48,46,True
13390,957,2023-07-12 00:22:26,2023-07-12 00:47:26,25,True
13391,957,2024-08-09 13:44:44,2024-08-09 14:43:44,59,True
13392,957,2024-12-09 08:43:07,2024-12-09 09:35:07,52,True
13393,957,2023-12-09 21:28:07,2023-12-09 22:23:07,55,True
13394,957,2024-03-29 00:10:12,2024-03-29 00:52:12,42,True
13395,958,2024-09-27 08:59:22,2024-09-27 09:42:22,43,False
13396,958,2024-07-18 14:19:40,2024-07-18 14:51:40,32,True
13397,958,2023-08-27 21:39:31,2023-08-27 22:34:31,55,True
13398,958,2024-04-23 05:05:39,2024-04-23 05:49:39,44,True
13399,958,2024-03-01 02:13:02,2024-03-01 02:35:02,22,True
13400,958,2024-03-09 12:55:14,2024-03-09 13:06:14,11,True
13401,958,2024-03-18 04:05:16,2024-03-18 04:53:16,48,True
13402,958,2025-06-16 13:53:55,2025-06-16 14:24:55,31,True
13403,958,2024-08-04 17:34:35,2024-08-04 18:24:35,50,True
13404,958,2024-09-27 00:18:24,2024-09-27 00:50:24,32,True
13405,958,2024-03-26 02:10:39,2024-03-26 02:55:39,45,True
13406,958,2025-05-08 23:56:40,2025-05-09 00:34:40,38,True
13407,958,2023-10-28 02:02:12,2023-10-28 03:12:12,70,True
13408,958,2024-09-24 23:56:17,2024-09-25 00:54:17,58,True
13409,958,2024-06-27 03:08:13,2024-06-27 04:12:13,64,True
13410,959,2024-12-30 10:48:42,2024-12-30 11:43:42,55,True
13411,959,2025-05-01 05:09:02,2025-05-01 06:11:02,62,True
13412,959,2023-11-27 12:17:32,2023-11-27 12:54:32,37,True
13413,959,2025-03-12 09:05:36,2025-03-12 09:45:36,40,True
13414,959,2023-11-16 10:38:43,2023-11-16 11:07:43,29,True
13415,959,2024-11-12 16:59:09,2024-11-12 18:34:09,95,True
13416,959,2024-02-28 22:13:30,2024-02-28 23:07:30,54,True
13417,959,2024-06-24 20:51:39,2024-06-24 21:36:39,45,True
13418,959,2024-06-19 06:09:21,2024-06-19 07:03:21,54,True
13419,959,2024-05-30 01:29:39,2024-05-30 02:16:39,47,True
13420,959,2024-07-11 18:13:29,2024-07-11 19:05:29,52,True
13421,959,2024-06-10 00:54:16,2024-06-10 01:54:16,60,True
13422,959,2024-03-21 14:05:35,2024-03-21 14:53:35,48,True
13423,959,2023-11-28 06:16:42,2023-11-28 07:12:42,56,True
13424,959,2025-01-24 00:00:07,2025-01-24 01:29:07,89,True
13425,959,2024-05-03 17:07:14,2024-05-03 17:34:14,27,True
13426,959,2023-11-27 13:04:44,2023-11-27 13:41:44,37,True
13427,959,2025-01-14 16:23:06,2025-01-14 17:25:06,62,True
13428,960,2023-09-01 09:13:16,2023-09-01 09:59:16,46,True
13429,960,2024-01-01 18:26:56,2024-01-01 18:31:56,5,True
13430,960,2024-09-05 05:43:06,2024-09-05 05:48:06,5,True
13431,960,2024-08-28 08:32:03,2024-08-28 08:57:03,25,True
13432,960,2023-12-05 21:38:33,2023-12-05 22:11:33,33,True
13433,960,2025-02-11 18:46:58,2025-02-11 19:08:58,22,True
13434,960,2024-08-06 20:38:43,2024-08-06 21:10:43,32,True
13435,960,2025-05-29 08:45:48,2025-05-29 08:50:48,5,True
13436,960,2024-10-16 16:29:26,2024-10-16 16:34:26,5,True
13437,960,2025-02-01 03:12:15,2025-02-01 04:11:15,59,True
13438,960,2023-11-06 00:33:26,2023-11-06 01:17:26,44,False
13439,960,2025-01-22 18:22:16,2025-01-22 18:59:16,37,True
13440,961,2025-03-13 16:31:06,2025-03-13 16:56:06,25,True
13441,961,2023-11-15 09:31:44,2023-11-15 10:30:44,59,True
13442,961,2024-09-14 03:25:59,2024-09-14 04:02:59,37,True
13443,961,2023-07-07 15:20:32,2023-07-07 16:14:32,54,False
13444,961,2025-02-09 20:56:56,2025-02-09 21:30:56,34,True
13445,961,2025-03-09 17:08:21,2025-03-09 17:55:21,47,True
13446,961,2023-09-20 03:28:38,2023-09-20 03:48:38,20,True
13447,961,2025-03-21 15:59:02,2025-03-21 16:24:02,25,True
13448,961,2023-07-22 08:59:05,2023-07-22 09:32:05,33,True
13449,961,2023-08-21 22:28:07,2023-08-21 22:46:07,18,True
13450,961,2023-12-08 17:45:09,2023-12-08 18:02:09,17,True
13451,962,2023-09-13 18:36:56,2023-09-13 19:26:56,50,True
13452,962,2024-02-08 02:28:40,2024-02-08 03:24:40,56,True
13453,962,2025-06-03 12:57:41,2025-06-03 13:36:41,39,True
13454,962,2024-02-08 00:11:19,2024-02-08 00:57:19,46,True
13455,962,2023-11-09 03:27:37,2023-11-09 04:13:37,46,True
13456,962,2023-11-20 09:06:44,2023-11-20 10:20:44,74,True
13457,962,2025-06-07 01:09:36,2025-06-07 02:02:36,53,True
13458,962,2024-06-26 22:45:59,2024-06-27 00:09:59,84,True
13459,962,2023-10-20 07:34:14,2023-10-20 08:18:14,44,True
13460,962,2023-08-21 15:16:43,2023-08-21 16:00:43,44,False
13461,962,2025-06-22 09:22:15,2025-06-22 10:30:15,68,True
13462,962,2024-09-11 03:36:40,2024-09-11 03:49:40,13,True
13463,962,2023-08-30 17:27:39,2023-08-30 18:29:39,62,True
13464,962,2025-03-20 07:01:43,2025-03-20 07:50:43,49,True
13465,963,2024-07-15 08:15:53,2024-07-15 08:50:53,35,True
13466,963,2024-04-10 19:14:21,2024-04-10 20:25:21,71,True
13467,963,2025-02-01 16:53:23,2025-02-01 18:17:23,84,False
13468,963,2024-04-04 00:04:48,2024-04-04 01:10:48,66,True
13469,963,2025-02-15 14:46:23,2025-02-15 15:23:23,37,True
13470,963,2025-02-18 13:37:31,2025-02-18 14:29:31,52,True
13471,963,2025-02-20 04:16:18,2025-02-20 05:22:18,66,True
13472,963,2024-11-23 10:29:36,2024-11-23 11:24:36,55,True
13473,963,2023-07-11 16:51:16,2023-07-11 17:30:16,39,True
13474,963,2025-03-02 04:55:43,2025-03-02 05:51:43,56,True
13475,963,2025-06-13 14:04:22,2025-06-13 14:51:22,47,True
13476,963,2024-10-21 07:13:42,2024-10-21 08:17:42,64,True
13477,963,2024-08-18 00:41:02,2024-08-18 01:20:02,39,True
13478,963,2023-09-01 13:50:35,2023-09-01 14:15:35,25,True
13479,963,2025-06-13 22:19:18,2025-06-13 22:58:18,39,True
13480,963,2024-06-13 15:58:38,2024-06-13 16:27:38,29,True
13481,964,2024-07-19 12:54:54,2024-07-19 14:07:54,73,True
13482,964,2025-05-01 18:08:57,2025-05-01 19:03:57,55,True
13483,964,2024-04-01 18:33:18,2024-04-01 19:16:18,43,True
13484,964,2024-09-18 00:11:49,2024-09-18 00:58:49,47,True
13485,964,2024-08-19 04:53:34,2024-08-19 05:40:34,47,True
13486,964,2024-05-30 11:33:23,2024-05-30 12:23:23,50,True
13487,964,2023-12-14 00:22:33,2023-12-14 01:00:33,38,False
13488,964,2024-05-23 09:30:44,2024-05-23 10:12:44,42,True
13489,964,2025-06-11 10:08:32,2025-06-11 11:14:32,66,True
13490,964,2024-08-27 18:40:08,2024-08-27 19:37:08,57,True
